sample_id,source_dataset,source_pack,split,defect_group,task_group,defect_type,component_count,connected_component_count,component_types,angle,vertex_count,distance_bin,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
cc3_v3_sample_177,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,452,-0.0004848347531734079,0.0006157793541360199,-2.0433368292276493e-05,0.00022970434079202788,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_197,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,394,-0.0004841117537844479,0.0005534906572383455,3.5933053239338844e-05,0.0002465474829404773,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_087,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,488,-0.0006267084784838268,0.000639194299915474,-7.938508452780451e-06,0.00028589365581697766,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_065,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,433,-0.0005558084952877065,0.0005950839350065107,6.635612992662646e-06,0.0002584793828200142,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_116,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,415,-0.0006088821888918248,0.0006466675826698524,-1.2785553902257039e-05,0.0003196303016933516,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_199,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,484,-0.000585462604623275,0.0006742625825778597,-3.114854335729887e-05,0.0002628346695950415,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_119,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,398,-0.0005038190083263936,0.0006324871208160165,-1.1733018925359072e-05,0.00021549836603461522,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_078,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,443,-0.0006427112865876044,0.0005694609794822407,2.2065982526419094e-05,0.00026123282262120853,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_192,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,401,-0.00040048866520751413,0.00037202153736098204,-1.8444476513922425e-05,0.00016724896720939344,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_237,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,452,-0.0003710262508046624,0.0003264707727587889,-2.907307254876605e-05,0.0001648877135901897,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_011,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,387,-0.000548504375452281,0.0005827639686094661,-1.1653005218170683e-05,0.00026903433250314516,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_222,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,400,-0.0006763878029711915,0.0005708499570114506,8.359929862598039e-06,0.00027949958533090376,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_121,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,430,-0.0005254070211698208,0.000488338233140789,-4.4149608586352605e-05,0.00021348476317351633,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_028,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,485,-0.0006239262478114152,0.0005830391036124607,-9.362738059457788e-06,0.0002944456618922425,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_080,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,409,-0.0006219244796927314,0.0006324663896595977,6.711931898793737e-06,0.00024705465761883273,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_002,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,415,-0.0005000813596030639,0.0006566334939727191,-8.776456084858936e-06,0.0002458496494634115,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_075,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,424,-0.0007062488268320986,0.0006319286108166032,1.5719990209531348e-05,0.0002975820801777984,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_184,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,434,-0.0007351295342104264,0.0006127893370882385,-6.289259959215204e-06,0.00032639476591351526,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_232,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,458,-0.0007409440023794152,0.0006110427163607216,1.597628876808292e-05,0.00031061187540891314,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_193,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,496,-0.0006668411894626059,0.0006026152564717619,-1.1321848612709731e-05,0.00033164623850978007,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_101,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,394,-0.0005920210578325591,0.0005371341379410987,8.042640191927963e-07,0.0002340458277504848,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_103,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,530,-0.0005990017821230159,0.0006179824474781134,1.2736073891206494e-05,0.0002732200049713213,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_024,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,489,-0.0003936037999808054,0.0005637396631141638,8.5882846891206e-06,0.00021472431250655372,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_064,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,434,-0.0006682352103875874,0.0007854706695771547,-2.4223065496061237e-06,0.0003241770090647248,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_012,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,504,-0.0005606337625139883,0.00044068968082317217,-2.0895565791385378e-06,0.00023688094100819597,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_217,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,392,-0.0006454062142481716,0.000701632384572969,-1.992603052760831e-06,0.00028224844020634433,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_195,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,491,-0.0006245173511891901,0.0005669910242708184,-2.3761218549460398e-05,0.00025051270066601364,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_065,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,460,-0.00041247644882189664,0.000524749968554048,-2.7223220848829242e-05,0.0002229633308475451,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_137,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,437,-0.0006500540790819924,0.0005843491145184836,-9.193013440168191e-06,0.00029230413854231744,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_005,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,450,-0.0006506088189140057,0.0005965698218414475,1.548019523556695e-05,0.0002788730321060522,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_071,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,387,-0.0004106359596788513,0.00043344321944481946,-1.0034178943903882e-05,0.00021626938393310544,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_209,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,398,-0.0004036055194345234,0.0006140893598148784,-1.0576402340517893e-05,0.0002071332111621929,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_143,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,451,-0.0005784816821532918,0.00037696083537885016,-4.6897395051579254e-05,0.00023067614606426582,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_158,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,387,-0.0006462401623736629,0.0006389047800933383,-4.317246361521745e-05,0.0002745462753358212,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_145,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,522,-0.0007829998602415114,0.0006740397680044283,-1.568164017535803e-05,0.00033279319056239676,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_221,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,388,-0.000849492598451133,0.000670451329609888,-2.0580019002362556e-05,0.00034585396410762763,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_124,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,447,-0.0006729054625079294,0.0006721448552865913,-3.2339261585763275e-06,0.0003311316680809466,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_147,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,432,-0.0007341911947916582,0.0005860525271857309,1.2175811543708848e-06,0.0003326025848161857,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_168,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,465,-0.00045315624795768013,0.00044350092472047586,-2.373479110826088e-05,0.00021800104993365715,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_172,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,457,-0.000653829557954344,0.0006377676235064228,-1.7569404411847475e-06,0.0003226762017160508,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_201,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,401,-0.0005942866331268634,0.0004515077915570122,-1.3019813766741294e-05,0.00025671478621454004,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_161,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,394,-0.0006410438085679452,0.0006864405513519376,2.9127720215688224e-06,0.00027722857927789613,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_099,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,441,-0.0006445649079839079,0.0007188198340195022,1.6331569581375734e-05,0.0002906832141904128,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_070,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,456,-0.0005157060968506543,0.0006701823478240023,6.445206915369681e-06,0.0002495546241061388,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_044,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,432,-0.0004892696874464245,0.0006168536800954985,8.790490372166983e-06,0.0002640871805511684,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_107,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,439,-0.0005469623172700418,0.0005505291494630109,-2.9540064531459906e-05,0.0002532036028127845,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_120,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,514,-0.0006045438220039926,0.0006689587580267667,-1.2960034732795424e-05,0.0002570445957869597,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_028,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,406,-0.0006203297035408421,0.0006870182935093062,-2.3277648352901048e-05,0.0002585649892565873,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_024,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,386,-0.0005342211796317657,0.0006142332259123951,-5.277147545710203e-06,0.000249043141514071,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_180,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,414,-0.000523168745482667,0.00043386886828785656,-1.514101802530566e-06,0.0002368036552588612,True,True,True,True,True,True,component_count=3 multi_defect source sample
