sample_id,source_pack,source_sample_id,split,defect_type,center_x,center_y,width,length,depth,angle_deg,vertex_count,polygon_area,n_lines,signal_length,signal_shape,mask_shape,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
poly_v9_0013,pilot_v9_topup_polygon,sample_133,train,polygon,0.003,-0.001,0.016,0.007,0.001,,4,0.00010423898781215148,3,201,"(3, 201)","(64, 128)",521,-0.0006227932870658943,0.0008435477319170689,-1.438068271652376e-05,0.0003387838884949127,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0014,pilot_v9_topup_polygon,sample_134,train,polygon,-0.0015,0.001,0.01,0.01,0.0015,,5,7.734590716124016e-05,3,201,"(3, 201)","(64, 128)",387,-0.0007276114535234994,0.000519661487145078,4.402355704451149e-06,0.0003186617828848647,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0015,pilot_v9_topup_polygon,sample_135,train,polygon,0.0015,0.0,0.014,0.008,0.002,,6,7.727637478779567e-05,3,201,"(3, 201)","(64, 128)",383,-0.0005824585150109203,0.0006301901324837212,3.1812476677648796e-05,0.00025706019723683573,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0016,pilot_v9_topup_polygon,sample_136,train,polygon,-0.003,-0.001,0.008,0.006,0.0025,,4,3.959820388312397e-05,3,201,"(3, 201)","(64, 128)",204,-0.0005217959204432234,0.000530717487403164,-1.435317660508652e-06,0.0002137179473644937,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0017,pilot_v9_topup_polygon,sample_137,train,polygon,0.0,0.001,0.012,0.009,0.001,,5,8.599320924728622e-05,3,201,"(3, 201)","(64, 128)",426,-0.0007446410158836914,0.0007156311232293819,-3.538315841699838e-06,0.0003417426056394328,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0018,pilot_v9_topup_polygon,sample_138,train,polygon,0.003,0.0,0.016,0.007,0.0015,,6,9.793136427714363e-05,3,201,"(3, 201)","(64, 128)",489,-0.0005619624996069251,0.0006254379971358873,-4.559346197602306e-05,0.00027944269891558787,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0019,pilot_v9_topup_polygon,sample_139,train,polygon,-0.0015,-0.001,0.01,0.01,0.002,,4,9.304865404563115e-05,3,201,"(3, 201)","(64, 128)",467,-0.0005989665098456744,0.0004940769548147003,-1.8208027246671362e-05,0.00028372251583426086,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0020,pilot_v9_topup_polygon,sample_140,train,polygon,0.0015,0.001,0.014,0.008,0.0025,,5,8.899374852583552e-05,3,201,"(3, 201)","(64, 128)",444,-0.0005205787540859681,0.0003970212555010973,1.5472809481223314e-05,0.00020995837542516285,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0021,pilot_v9_topup_polygon,sample_141,train,polygon,-0.003,0.0,0.008,0.006,0.001,,6,3.3128662178432325e-05,3,201,"(3, 201)","(64, 128)",169,-0.000791071793006033,0.0006619694542016672,-3.963043451991249e-05,0.0003082811946847481,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0022,pilot_v9_topup_polygon,sample_142,train,polygon,0.0,-0.001,0.012,0.009,0.0015,,4,8.939615902929868e-05,3,201,"(3, 201)","(64, 128)",450,-0.0005791699690987223,0.000671451901365694,-3.0278381775303083e-05,0.00030437183552525603,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0023,pilot_v9_topup_polygon,sample_143,train,polygon,0.003,0.001,0.016,0.007,0.002,,5,8.675812168249807e-05,3,201,"(3, 201)","(64, 128)",432,-0.00048403006073241805,0.0004534633140613776,-2.4402445391422123e-05,0.0002494565330153138,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0024,pilot_v9_topup_polygon,sample_144,train,polygon,-0.0015,0.0,0.01,0.01,0.0025,,6,8.70602168128764e-05,3,201,"(3, 201)","(64, 128)",434,-0.0005396059668409913,0.0004539495524910344,-4.2535440146579555e-06,0.00022477299427741947,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0025,pilot_v9_topup_polygon,sample_145,train,polygon,0.0015,-0.001,0.014,0.008,0.001,,4,0.00010374946487006678,3,201,"(3, 201)","(64, 128)",518,-0.0008134631008789942,0.0008140042455298275,-3.44765852703407e-05,0.0004066016355039762,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0026,pilot_v9_topup_polygon,sample_146,train,polygon,-0.003,0.001,0.008,0.006,0.0015,,5,3.912885989468847e-05,3,201,"(3, 201)","(64, 128)",192,-0.00046839453733368754,0.0005497147252663909,3.699840891958328e-06,0.00020525256606918326,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0027,pilot_v9_topup_polygon,sample_147,train,polygon,0.0,0.0,0.012,0.009,0.002,,6,7.535393638155126e-05,3,201,"(3, 201)","(64, 128)",378,-0.00043580362779105993,0.0003871675969268969,-2.1625419705915554e-05,0.00020668416631523464,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0028,pilot_v9_topup_polygon,sample_148,train,polygon,0.003,-0.001,0.016,0.007,0.0025,,4,9.349001496746373e-05,3,201,"(3, 201)","(64, 128)",463,-0.0004915036934393748,0.0004447859643793685,-2.8985253233557207e-06,0.0002193606637824815,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0029,pilot_v9_topup_polygon,sample_149,train,polygon,-0.0015,0.001,0.01,0.01,0.001,,5,7.5411480341513e-05,3,201,"(3, 201)","(64, 128)",372,-0.0007403383867498085,0.0005992492483068647,-6.97931553435133e-06,0.0003124316379731479,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0030,pilot_v9_topup_polygon,sample_150,train,polygon,0.0015,0.0,0.014,0.008,0.0015,,6,9.629363040753263e-05,3,201,"(3, 201)","(64, 128)",482,-0.0006034696748916048,0.0006308012471793515,-1.7811754527841505e-05,0.0003163161385767484,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0031,pilot_v9_topup_polygon,sample_151,train,polygon,-0.003,-0.001,0.008,0.006,0.002,,4,4.408740122450136e-05,3,201,"(3, 201)","(64, 128)",221,-0.00046754330340304266,0.0005846760883083905,-7.425126882148122e-06,0.00020586133979240648,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0032,pilot_v9_topup_polygon,sample_152,train,polygon,0.0,0.001,0.012,0.009,0.0025,,5,9.003858244288738e-05,3,201,"(3, 201)","(64, 128)",449,-0.0005471974661740099,0.00041437797327338415,-3.0417811519957428e-05,0.00021345108319165417,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0033,pilot_v9_topup_polygon,sample_153,train,polygon,0.003,0.0,0.016,0.007,0.001,,6,7.974086432377509e-05,3,201,"(3, 201)","(64, 128)",395,-0.0006996339996494378,0.0007411776603895848,-3.6784466252279284e-05,0.00039779699591670627,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0034,pilot_v9_topup_polygon,sample_154,train,polygon,-0.0015,-0.001,0.01,0.01,0.0015,,4,8.452661286206131e-05,3,201,"(3, 201)","(64, 128)",424,-0.0007650906729774683,0.0007275339130229281,-1.92831162991007e-06,0.000339937193242754,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0035,pilot_v9_topup_polygon,sample_155,train,polygon,0.0015,0.001,0.014,0.008,0.002,,5,8.247942754195786e-05,3,201,"(3, 201)","(64, 128)",414,-0.0006385793708310875,0.0005239951411705839,-1.6967153916722685e-05,0.0002485010923249314,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0036,pilot_v9_topup_polygon,sample_156,train,polygon,-0.003,0.0,0.008,0.006,0.0025,,6,4.0450453949871556e-05,3,201,"(3, 201)","(64, 128)",203,-0.0005124955401645371,0.00038519748904592517,-6.867755388373201e-06,0.00016852667167815695,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0037,pilot_v9_topup_polygon,sample_157,train,polygon,0.0,-0.001,0.012,0.009,0.001,,4,9.800483391012198e-05,3,201,"(3, 201)","(64, 128)",486,-0.0007708894451649053,0.0006965602695870206,4.210006000395512e-06,0.00040685258714126744,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0038,pilot_v9_topup_polygon,sample_158,train,polygon,0.003,0.001,0.016,0.007,0.0015,,5,9.505708364552785e-05,3,201,"(3, 201)","(64, 128)",476,-0.0007220048791757343,0.0005994422878231238,-5.3244206699731306e-05,0.0003027811055743874,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0039,pilot_v9_topup_polygon,sample_159,train,polygon,-0.0015,0.0,0.01,0.01,0.002,,6,7.317766442577242e-05,3,201,"(3, 201)","(64, 128)",364,-0.00056538087070557,0.000581728572879595,-1.4332226611035627e-05,0.0002799014497104479,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0040,pilot_v9_topup_polygon,sample_160,train,polygon,0.0015,-0.001,0.014,0.008,0.0025,,4,9.613933049953001e-05,3,201,"(3, 201)","(64, 128)",482,-0.0005765527088701806,0.00046556431717283993,-7.26445986934941e-05,0.00023714768801509897,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0041,pilot_v9_topup_polygon,sample_161,train,polygon,-0.003,0.001,0.008,0.006,0.001,,5,3.470640779343501e-05,3,201,"(3, 201)","(64, 128)",176,-0.0007361833311553671,0.0005988494197569441,-1.8631859410788128e-05,0.00031049919517255,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0042,pilot_v9_topup_polygon,sample_162,train,polygon,0.0,0.0,0.012,0.009,0.0015,,6,8.864658916176535e-05,3,201,"(3, 201)","(64, 128)",446,-0.000682700536700549,0.0005424132669890577,-2.1935537230713924e-05,0.0003201437405492046,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0043,pilot_v9_topup_polygon,sample_163,train,polygon,0.003,-0.001,0.016,0.007,0.002,,4,0.00010012798381784461,3,201,"(3, 201)","(64, 128)",500,-0.0005107944563490319,0.0004741328727559005,-2.503865484352683e-05,0.00025263422052592977,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0044,pilot_v9_topup_polygon,sample_164,train,polygon,-0.0015,0.001,0.01,0.01,0.0025,,5,8.591646435993384e-05,3,201,"(3, 201)","(64, 128)",435,-0.0005987985473682026,0.0006909216181378538,-3.1705742903214954e-05,0.0002507597719361896,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0045,pilot_v9_topup_polygon,sample_165,train,polygon,0.0015,0.0,0.014,0.008,0.001,,6,8.462081763435244e-05,3,201,"(3, 201)","(64, 128)",431,-0.0006361554887402341,0.0006862916833932628,-3.147729815551479e-05,0.00036923142833003656,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0046,pilot_v9_topup_polygon,sample_166,train,polygon,-0.003,-0.001,0.008,0.006,0.0015,,4,4.190209894012391e-05,3,201,"(3, 201)","(64, 128)",206,-0.0006752761805545475,0.0004721737407344244,-3.4838734070950274e-05,0.00028240147211947453,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0047,pilot_v9_topup_polygon,sample_167,train,polygon,0.0,0.001,0.012,0.009,0.002,,5,7.723297659541537e-05,3,201,"(3, 201)","(64, 128)",386,-0.0005630441311761743,0.0005104530797787631,-2.985738436440806e-05,0.0002578441707161005,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0048,pilot_v9_topup_polygon,sample_168,train,polygon,0.003,0.0,0.016,0.007,0.0025,,6,8.91241867159105e-05,3,201,"(3, 201)","(64, 128)",448,-0.0003679244516729218,0.00041259345713393265,-1.1704227187105183e-05,0.00017426772387091243,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0049,pilot_v9_topup_polygon,sample_169,train,polygon,-0.0015,-0.001,0.01,0.01,0.001,,4,8.79139040800895e-05,3,201,"(3, 201)","(64, 128)",440,-0.0006692633822078719,0.0006980016164817311,6.20433203170214e-06,0.0003573140901209223,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0050,pilot_v9_topup_polygon,sample_170,train,polygon,0.0015,0.001,0.014,0.008,0.0015,,5,9.679247840693145e-05,3,201,"(3, 201)","(64, 128)",483,-0.0005687333724930428,0.0007049413202655036,-8.103556334230779e-08,0.00032434510195065427,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0051,pilot_v9_topup_polygon,sample_171,train,polygon,-0.003,0.0,0.008,0.006,0.002,,6,3.75058787907845e-05,3,201,"(3, 201)","(64, 128)",187,-0.0004268890164616948,0.00047056088937926194,5.333920199257257e-05,0.00017753555978454095,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0052,pilot_v9_topup_polygon,sample_172,train,polygon,0.0,-0.001,0.012,0.009,0.0025,,4,9.588168892439747e-05,3,201,"(3, 201)","(64, 128)",482,-0.0004968486456421062,0.0005347524880482612,-5.67308153153203e-06,0.00023110055630196725,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0053,pilot_v9_topup_polygon,sample_173,train,polygon,0.003,0.001,0.016,0.007,0.001,,5,7.988707581863577e-05,3,201,"(3, 201)","(64, 128)",400,-0.0006973794409165109,0.0007363919165757943,-3.717594982164437e-06,0.00036669196932505137,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0054,pilot_v9_topup_polygon,sample_174,train,polygon,-0.0015,0.0,0.01,0.01,0.0015,,6,7.695631893939239e-05,3,201,"(3, 201)","(64, 128)",386,-0.0006799115234741497,0.0004659382571825712,-1.0776928994726986e-05,0.00030006804019552927,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0055,pilot_v9_topup_polygon,sample_175,train,polygon,0.0015,-0.001,0.014,0.008,0.002,,4,9.677411280409735e-05,3,201,"(3, 201)","(64, 128)",484,-0.0005648027478115619,0.00045040595061511844,-4.015855971485417e-05,0.00021228819248144553,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0056,pilot_v9_topup_polygon,sample_176,train,polygon,-0.003,0.001,0.008,0.006,0.0025,,5,4.144651943371034e-05,3,201,"(3, 201)","(64, 128)",211,-0.0005169479768836509,0.00035015312299758805,-3.1912955511239815e-05,0.0002136794148814688,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0057,pilot_v9_topup_polygon,sample_177,train,polygon,0.0,0.0,0.012,0.009,0.001,,6,8.717902858790574e-05,3,201,"(3, 201)","(64, 128)",443,-0.0008777991004761021,0.0007468175305299447,-2.6807834579117982e-05,0.00041386551542111743,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0058,pilot_v9_topup_polygon,sample_178,train,polygon,0.003,-0.001,0.016,0.007,0.0015,,4,0.00010099473616929923,3,201,"(3, 201)","(64, 128)",506,-0.0005707729974643857,0.0007443367450974524,-1.927390751865528e-05,0.0003092461767308542,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0059,pilot_v9_topup_polygon,sample_179,train,polygon,-0.0015,0.001,0.01,0.01,0.002,,5,7.176297497060827e-05,3,201,"(3, 201)","(64, 128)",360,-0.0005206208514045701,0.0003918977824072296,-5.122687501281445e-07,0.00018676861066853765,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0060,pilot_v9_topup_polygon,sample_180,train,polygon,0.0015,0.0,0.014,0.008,0.0025,,6,8.336533714286911e-05,3,201,"(3, 201)","(64, 128)",417,-0.0006406077833758289,0.0005263215194555738,-4.585497458556411e-05,0.000275800790241971,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0061,pilot_v9_topup_polygon,sample_181,train,polygon,-0.003,-0.001,0.008,0.006,0.001,,4,4.080062508893768e-05,3,201,"(3, 201)","(64, 128)",203,-0.0006204558227898891,0.000612557764643332,-7.492611009421625e-06,0.00031945409492171333,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0062,pilot_v9_topup_polygon,sample_182,train,polygon,0.0,0.001,0.012,0.009,0.0015,,5,9.254681469322738e-05,3,201,"(3, 201)","(64, 128)",469,-0.0006674085850210028,0.0006722381906510399,-1.7911321442555447e-05,0.00032916079496749586,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0063,pilot_v9_topup_polygon,sample_183,train,polygon,0.003,0.0,0.016,0.007,0.002,,6,9.30744598677251e-05,3,201,"(3, 201)","(64, 128)",462,-0.0005307932014280601,0.0005245059674598662,-5.651091118592371e-05,0.00026340816491764375,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0064,pilot_v9_topup_polygon,sample_184,train,polygon,-0.0015,-0.001,0.01,0.01,0.0025,,4,9.137757529736713e-05,3,201,"(3, 201)","(64, 128)",462,-0.00038549429304226315,0.00041417203271350983,7.921176629549817e-06,0.00018537663239589556,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0065,pilot_v9_topup_polygon,sample_185,train,polygon,0.0015,0.001,0.014,0.008,0.001,,5,8.150821838546438e-05,3,201,"(3, 201)","(64, 128)",408,-0.0006705566757461758,0.0007516934892215713,1.75712875066633e-05,0.000384762400795968,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0066,pilot_v9_topup_polygon,sample_186,train,polygon,-0.003,0.0,0.008,0.006,0.0015,,6,3.466032942977892e-05,3,201,"(3, 201)","(64, 128)",173,-0.0005510534496839209,0.0004731613057153779,-6.110784863376841e-06,0.00025550346641176356,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0067,pilot_v9_topup_polygon,sample_187,train,polygon,0.0,-0.001,0.012,0.009,0.002,,4,9.053007684292226e-05,3,201,"(3, 201)","(64, 128)",453,-0.0005954942776456929,0.0006122994163636941,3.8825125960994356e-05,0.0002759519885640129,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0068,pilot_v9_topup_polygon,sample_188,train,polygon,0.003,0.001,0.016,0.007,0.0025,,5,9.463873955420657e-05,3,201,"(3, 201)","(64, 128)",470,-0.00046970194377799303,0.0004856158707322591,-2.4407312989197336e-05,0.00020330597402289598,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0069,pilot_v9_topup_polygon,sample_189,train,polygon,-0.0015,0.0,0.01,0.01,0.001,,6,8.509218960812252e-05,3,201,"(3, 201)","(64, 128)",430,-0.0006616349905098277,0.000743670339486811,-6.8047571464065816e-06,0.0003334023941258725,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0070,pilot_v9_topup_polygon,sample_190,train,polygon,0.0015,-0.001,0.014,0.008,0.0015,,4,0.00010338314093846692,3,201,"(3, 201)","(64, 128)",519,-0.000701876998255723,0.0006542030121975901,4.958234285149712e-07,0.0003218815781700051,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0071,pilot_v9_topup_polygon,sample_191,train,polygon,-0.003,0.001,0.008,0.006,0.002,,5,3.565174108625019e-05,3,201,"(3, 201)","(64, 128)",177,-0.000539116527518045,0.000404605415183992,-1.267723530678794e-05,0.0002128631075716282,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0072,pilot_v9_topup_polygon,sample_192,train,polygon,0.0,0.0,0.012,0.009,0.0025,,6,7.609954161268861e-05,3,201,"(3, 201)","(64, 128)",382,-0.00043319373396409036,0.0004761373698184844,-1.7158727370010706e-05,0.00021252567463512272,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_v9_0073,pilot_v9_topup_polygon,sample_193,test,polygon,0.003,-0.001,0.016,0.007,0.001,,4,9.293713277288261e-05,3,201,"(3, 201)","(64, 128)",466,-0.0006301184714130703,0.0006048427036733718,-2.2315313947592203e-05,0.0003290418695564179,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
